Movie ID,budget,gross
M3751,5000000,27285953
M3752,8000000,
M3753,5000000,
M3754,5000000,11675178
M3755,8000000,10572742
M3756,800000,
M3757,5000000,9658370
M3758,5000000,9628751
M3759,5000000,8786715
M3760,6000000,3432342
M3761,5000000,
M3762,5000000,6755271
M3763,5000000,
M3764,5000000,6157157
M3765,,6088249
M3766,5000000,5480318
M3767,5000000,
M3768,5000000,5308707
M3769,5000000,5009677
M3770,,4328294
M3771,5000000,4074023
M3772,5000000,4306697
M3773,4000000,3950029
M3774,5000000,4040588
M3775,5000000,
M3776,5000000,3049135
M3777,5000000,4700361
M3778,5000000,2711210
M3779,5000000,1980338
M3780,5000000,1082044
M3781,5000000,1100000
M3782,5000000,2445646
M3783,5000000,2221809
M3784,5000000,296665
M3785,5000000,3219029
M3786,5000000,
M3787,5000000,830210
M3788,7000000,1040879
M3789,5000000,326308
M3790,,240425
M3791,,228830
M3792,2200000,
M3793,,223615
M3794,5000000,124720
M3795,3209000,
M3796,2000000,99147
M3797,5000000,
M3798,5000000,65069140
M3799,5000000,65087
M3800,5000000,16066
M3801,,
M3802,5000000,
M3803,5000000,
M3804,2500000,
M3805,5000000,
M3806,,
M3807,,
M3808,,
M3809,5000000,37440
M3810,10000000,
M3811,,
M3812,5000000,
M3813,5000000,
M3814,5000000,
M3815,5000000,
M3816,5000000,
M3817,5000000,
M3818,5000000,
M3819,,
M3820,84450000,617228
M3821,4000000,274385
M3822,890000,24475416
M3823,3000000,
M3824,4800000,47277326
M3825,2800000,1247453
M3826,5000000,1729969
M3827,4700000,1705139
M3828,,238774
M3829,5000000,
M3830,4700000,8025872
M3831,4638783,
M3832,4800000,778565
M3833,,
M3834,4700000,
M3835,,
M3836,,1340891
M3837,5000000,
M3838,4600000,513836
M3839,4700000,
M3840,4600000,434417
M3841,,728
M3842,4500000,81200000
M3843,4500000,
M3844,4500000,52700832
M3845,4500000,
M3846,4500000,
M3847,15000000,13060843
M3848,,
M3849,4500000,3798532
M3850,4500000,3609278
M3851,,
M3852,700000000,1687311
M3853,4500000,
M3854,5000000,10429707
M3855,4500000,727883
M3856,,1391770
M3857,4500000,713413
M3858,2000000,410241
M3859,,278821
M3860,4200000000,211667
M3861,,706622
M3862,2500000,92191
M3863,35000000,49413
M3864,,199652
M3865,,181655
M3866,4500000,108229
M3867,,
M3868,4400000,112000000
M3869,4400000,
M3870,4400000,
M3871,4400000,
M3872,,
M3873,4500000,8691
M3874,3000000,26345
M3875,,6940281
M3876,,188870
M3877,6000000,20772796
M3878,150000000,199228
M3879,4500000,
M3880,150000000,34964818
M3881,4200000,
M3882,,
M3883,,2542264
M3884,4200000,1487477
M3885,2300000,62549000
M3886,4000000,105500000
M3887,4000000,101055
M3888,114000,
M3889,4000000,44566004
M3890,4000000,39200000
M3891,4000000,36000000
M3892,140000000,65007045
M3893,4000000,31252964
M3894,8500000,131175
M3895,3600000,31968347
M3896,4500000,
M3897,4000000,
M3898,4000000,
M3899,4000000,35385560
M3900,4000000,
M3901,,
M3902,3500000,20803237
M3903,4000000,13008928
M3904,4000000,
M3905,,10941801
M3906,5000000,15152879
M3907,4000000,25359200
M3908,4000000,10515579
M3909,100000000,180011740
M3910,4000000,10097096
M3911,6000000,9821335
M3912,3200000,8243880
M3913,4000000,
M3914,4000000,7825820
M3915,,7557877
M3916,25000000,14637490
M3917,3400000,7159147
M3918,4000000,17314483
M3919,4000000,6525762
M3920,4000000,
M3921,,4613815
M3922,4000000,4301331
M3923,4000000,4046737
M3924,8000000,3713002
M3925,4000000,3468572
M3926,4000000,2892582
M3927,4000000,2800000
M3928,4000000,2426851
M3929,4000000,1325073
M3930,4000000,
M3931,4000000,864959
M3932,4000000,2601847
M3933,4000000,800000
M3934,,1429260
M3935,4500000,
M3936,4000000,562059
M3937,4000000,399793
M3938,,
M3939,4000000,371897
M3940,3000000,302204
M3941,1300000,354704
M3942,1500000,265107
M3943,4000000,185577
M3944,4000000,100412
M3945,9500000,58214
M3946,14000000,75078
M3947,2500000,64359
M3948,16000000,317125
M3949,4000000,
M3950,4000000,146402
M3951,650000,18469
M3952,,
M3953,4000000,12836
M3954,4000000,20262
M3955,4000000,
M3956,4000000,
M3957,,
M3958,4000000,
M3959,4000000,
M3960,4000000,4063
M3961,3950000,
M3962,4000000,
M3963,4000000,
M3964,,
M3965,4000000,
M3966,4000000,
M3967,4000000,
M3968,100000000,
M3969,2000000,
M3970,3800000,
M3971,3977000,198655278
M3972,4000000,143653
M3973,3800000,14873
M3974,,
M3975,3768785,8000000
M3976,,304137
M3977,8000000,
M3978,3500000,37606
M3979,3700000,2956000
M3980,3800000,19959
M3981,2000000,2706659
M3982,30000000,61094903
M3983,,
M3984,3600000,
M3985,3500000,45857453
M3986,3500000,83400000
M3987,5000000,
M3988,3500000,27900000
M3989,3500000,27900000
M3990,,
M3991,3500000,14000000
M3992,3716946,
M3993,3500000,
M3994,3500000,
M3995,3500000,
M3996,2000000,
M3997,3500000,25138292
M3998,3500000,10305534
M3999,3500000,9449219
M4000,3500000,6390032
M4001,2000000,20167424
M4002,3500000,
M4003,,
M4004,3600000,5923044
M4005,3000000,3293258
M4006,1000000,
M4007,3500000,886410
M4008,19900000,252652
M4009,3500000,220234
M4010,68000000,34350553
M4011,3500000,101228
M4012,3500000,96793
M4013,3500000,123777
M4014,3500000,
M4015,1000000,
M4016,,
M4017,3500000,
M4018,3500000,
M4019,3500000,29233
M4020,3500000,
M4021,3500000,
M4022,3500000,
M4023,3440000,
M4024,3400000,
M4025,8000000,77413017
M4026,3500000,5354039
M4027,,
M4028,3000000,2926565
M4029,3300000,13092000
M4030,3300000,7563397
M4031,2200000,104257
M4032,3400000,
M4033,,17311
M4034,3800000,610968
M4035,4000000,
M4036,3300000,8108247
M4037,4300000,
M4038,3300000,
M4039,2000000,7680
M4040,,3766595
M4041,2300000,
M4042,3200000,
M4043,,2277396
M4044,3000000,6517198
M4045,3200000,5776314
M4046,3200000,
M4047,3000000,141600000
M4048,3000000,51100000
M4049,3200000,
M4050,3180000,
M4051,3500000,16501785
M4052,3000000,38168022
M4053,3000000,84749884
M4054,3000000,24788807
M4055,4000000,21244913
M4056,,377420
M4057,2200000,30000000
M4058,3000000,20966644
M4059,3000000,64423650
M4060,3000000,48056940
M4061,3000000,19184015
M4062,3000000,
M4063,3000000,
M4064,3000000,24629916
M4065,16000000,
M4066,3000000,19472057
M4067,3000000,27200000
M4068,3000000,15369573
M4069,4490375,
M4070,3000000,
M4071,2500000,15935068
M4072,6000000,
M4073,3000000,11694528
M4074,,229094
M4075,3000000,
M4076,3000000,10017041
M4077,3000000,
M4078,3000000,
M4079,,9016377
M4080,,
M4081,3000000,
M4082,3000000,7059537
M4083,3000000,8114507
M4084,3000000,7888703
M4085,3000000,7282851
M4086,,6879730
M4087,3000000,5844929
M4088,15000000,
M4089,,3222857
M4090,1900000,4170647
M4091,3000000,4142507
M4092,3000000,4109095
M4093,,4033268
M4094,3000000,
M4095,3000000,3902679
M4096,3000000,3559990
M4097,3000000,
M4098,4500000,3287435
M4099,3500000,3071947
M4100,3300000,2961991
M4101,,4063238
M4102,3000000,2912363
M4103,3000000,3000000
M4104,3000000,2223990
M4105,3000000,1821983
M4106,3000000,2181290
M4107,3500000,2848578
M4108,3000000,703002
M4109,3000000,3105269
M4110,3000000,
M4111,3000000,252726
M4112,,373060
M4113,,1007535
M4114,,
M4115,3000000,418268
M4116,,
M4117,,
M4118,3000000,200803
M4119,25000000,33631221
M4120,,
M4121,2700000,95016
M4122,3000000,73678
M4123,5000000,143000
M4124,3000000,39852
M4125,3000000,22000
M4126,,128937
M4127,3000000,
M4128,3000000,
M4129,200000000,334185206
M4130,3000000,
M4131,3000000,5005
M4132,3000000,
M4133,,
M4134,3000000,
M4135,3000000,
M4136,3000000,
M4137,3000000,
M4138,800000,
M4139,3000000,
M4140,3000000,
M4141,3000000,
M4142,95000000,201148159
M4143,3000000,
M4144,,
M4145,2900000,5595428
M4146,2900000,
M4147,3000000,
M4148,1500000,3123749
M4149,3000000,
M4150,3000000,100675
M4151,2800000,
M4152,2200000,3645438
M4153,,
M4154,3000000,
M4155,8000000,22201636
M4156,2883848,25000000
M4157,2800000,19170001
M4158,2800000,22202612
M4159,2800000,86300000
M4160,2000000,952620
M4161,120000000,
M4162,2700000,9054736
M4163,2700000,
M4164,3000000,
M4165,,
M4166,2686585,
M4167,2650000,
M4168,2627000,
M4169,2600000,119500000
M4170,1800000,32600000
M4171,,3826455
M4172,2600000,3130592
M4173,2800000,475000
M4174,34000000,10654581
M4175,,2276368
M4176,2600000,38108
M4177,15000000,
M4178,2600000,
M4179,2540800,
M4180,2500000,
M4181,2500000,40041683
M4182,2500000,33349949
M4183,15000000,33386128
M4184,26000000,25809813
M4185,2500000,14400000
M4186,2500000,
M4187,2500000,
M4188,2500000,32230907
M4189,2500000,6401336
M4190,2500000,26781723
M4191,2500000,5400000
M4192,3200000,
M4193,2500000,1282084
M4194,,1186323
M4195,,1094998
M4196,2500000,3325638
M4197,2000000,395592
M4198,2500000,6851969
M4199,34000,333658
M4200,2500000,12995673
M4201,2500000,173783
M4202,2500000,118666
M4203,20000000,114324072
M4204,2500000,71904
M4205,2500000,99851
M4206,14000000,115504
M4207,8400000,5725
M4208,2500000,75727
M4209,2500000,322157
M4210,2500000,
M4211,2500000,
M4212,3500000,
M4213,2400000,5731103
M4214,2400000,978908
M4215,,438653
M4216,2500000,
M4217,1500000,327919
M4218,2500000,
M4219,2361000,
M4220,2450000,178739
M4221,,565592
M4222,2295429,
M4223,,27012
M4224,,
M4225,2300000,
M4226,2280000,76400000
M4227,1800000,
M4228,2500000,
M4229,4000000,36200000
M4230,2200000,21300000
M4231,2200000,379643
M4232,2300000,12985267
M4233,2200000,
M4234,2160000,
M4235,,
M4236,1200000,
M4237,2400000,
M4238,2500000,
M4239,2100000,23650000
M4240,,510092
M4241,15500000,313436
M4242,2100000,3330
M4243,1500000,
M4244,2100000,
M4245,2100000,
M4246,,
M4247,2100000,
M4248,2000000,24800000
M4249,2300000,792966
M4250,,
M4251,2000000,
M4252,2000000,14673301
M4253,2000000,
M4254,2000000,
M4255,2000000,9003011
M4256,2000000,11546543
M4257,2000000,
M4258,2000000,11533945
M4259,2000000,12555230
M4260,2000000,11284657
M4261,2000000,34522221
M4262,2000000,
M4263,1614000,
M4264,9500000,7002255
M4265,2000000,6719300
M4266,,6003587
M4267,2700000,5792822
M4268,2000000,5383834
M4269,1500000,4599680
M4270,2000000,
M4271,2000000,6531491
M4272,,4581222
M4273,2000000,
M4274,2000000,3885134
M4275,,4311834
M4276,2000000,3590010
M4277,,3300230
M4278,2000000,3335839
M4279,2000000,2557668
M4280,2000000,2506446
M4281,2000000,7369373
M4282,,
M4283,18000000,4414535
M4284,2000000,1984378
M4285,1500000,2283276
M4286,2000000,1098224
M4287,2000000,1430185
M4288,2000000,1477002
M4289,,
M4290,2000000,1134049
M4291,,977600
M4292,2000000,653621
M4293,,110000
M4294,,444354
M4295,3400000,535249
M4296,17000000,
M4297,6000000,371081
M4298,,347578
M4299,2000000,124494
M4300,,
M4301,,120620
M4302,3800000,100669
M4303,,
M4304,13500000,186354
M4305,,
M4306,,55202
M4307,,
M4308,,549632
M4309,,137945
M4310,1500000,17580
M4311,2000000,
M4312,14000,12667
M4313,2000000,198407
M4314,25000000,13973532
M4315,,
M4316,,5824
M4317,,2843
M4318,,
M4319,2000000,4958
M4320,2000000,
M4321,100000,
M4322,,
M4323,2000000,
M4324,2000000,
M4325,2000000,
M4326,,13220
M4327,2000000,
M4328,,
M4329,2300000,7927
M4330,2000000,
M4331,14000000,
M4332,2000000,
M4333,2000000,
M4334,2000000,2436
M4335,,4556
M4336,,
M4337,2000000,
M4338,2000000,
M4339,2000000,
M4340,2000000,
M4341,1250000,
M4342,2000000,
M4343,2000000,
M4344,1900000,4600000
M4345,1900000,1420578
M4346,1950000,
M4347,3000000,1028658
M4348,,466702
M4349,1500000,
M4350,1400000,18435
M4351,30000000,35266619
M4352,,95236
M4353,1800000,26505000
M4354,1000000,2957978
M4355,,
M4356,1900000,444044
M4357,1800000,40990055
M4358,,1445366
M4359,1800000,
M4360,1800000,
M4361,1800000,5709616
M4362,1800000,12784397
M4363,1800000,
M4364,1800000,3050934
M4365,,841206
M4366,150000000,
M4367,1500000,638476
M4368,1800000,
M4369,1800000,505295
M4370,1800000,
M4371,,
M4372,1800000,
M4373,,
M4374,1800000,
M4375,1800000,
M4376,3500000,7267324
M4377,500000,145540
M4378,2000000,
M4379,1750000,
M4380,,12589108
M4381,1700000,
M4382,1700000,35918429
M4383,2000000,92401
M4384,1700000,1943649
M4385,1700000,992238
M4386,1000000,4231500
M4387,1000000,396035
M4388,1644736,
M4389,1650000,
M4390,1600000,
M4391,,2507106
M4392,2000000,6026908
M4393,,2592808
M4394,1300000,1060591
M4395,,
M4396,1500000,155972
M4397,1600000,
M4398,70000000,129319
M4399,1600000,26893
M4400,1650000,2580
M4401,,
M4402,26000000,58885635
M4403,2000000,19067631
M4404,1100000,11806119
M4405,1500000,
M4406,1500000,7417210
M4407,1500000,7362100
M4408,1000000,7022940
M4409,,190666
M4410,17000000,
M4411,1696377,
M4412,2000000,5132222
M4413,1500000,2365931
M4414,1500000,53991137
M4415,1500000,
M4416,1500000,1221261
M4417,,2408553
M4418,1500000,712294
M4419,1500000,3447339
M4420,1500000,418953
M4421,1500000,406035
M4422,,402820
M4423,1500000,
M4424,1500000,373967
M4425,1500000,194568
M4426,,
M4427,1500000,
M4428,1500000,163245
M4429,1500000,119841
M4430,1500000,173066
M4431,1500000,92362
M4432,1500000,105943
M4433,1500000,
M4434,1700000,183490
M4435,1500000,3478
M4436,2000000,52166
M4437,1500000,
M4438,2500000,1163508
M4439,350000,
M4440,1500000,
M4441,1500000,
M4442,1500000,
M4443,5000000,
M4444,1500000,
M4445,2000000,
M4446,1500000,
M4447,60000000,80033643
M4448,1500000,
M4449,2000000,
M4450,2000000,184925485
M4451,1400000,304124
M4452,1455000,
M4453,1400000,36830
M4454,2000000,
M4455,3150000,
M4456,,231186
M4457,1400000,
M4458,1377800,
M4459,960000,3650677
M4460,1250000,
M4461,,
M4462,1300000,1647780
M4463,1300000,695229
M4464,1592000,638951
M4465,1300000,609042
M4466,1500000,1521
M4467,60000000,32940507
M4468,5000000,
M4469,1400000,
M4470,1750000,
M4471,1000000,19539
M4472,1500000,100358
M4473,1300000,
M4474,1300000,
M4475,1288000,
M4476,1250000,19100000
M4477,1250000,
M4478,1250000,
M4479,427000,2833383
M4480,15000000,
M4481,1250000,
M4482,1250000,
M4483,,
M4484,1420000,
M4485,1200000,24741700
M4486,1200000,55153403
M4487,1200000,18488314
M4488,1300000,
M4489,1300000,11278
M4490,80000000,79363785
M4491,7000000,13876974
M4492,1200000,9180275
M4493,1200000,
M4494,27000000,22494487
M4495,1200000,2199853
M4496,1200000,2859955
M4497,1200000,2812029
M4498,,
M4499,1200000,6100000
M4500,4000000,375723
M4501,1200000,594904
M4502,1200000,58936
M4503,1200000,24784
M4504,1200000,7826
M4505,1500000,
M4506,1200000,3830
M4507,,
M4508,,
M4509,1200000,
M4510,1200000,
M4511,1200000,
M4512,2600000,2850263
M4513,1200000,
M4514,1200000,
M4515,1200000,
M4516,3000000,16101109
M4517,695393,6013
M4518,,
M4519,1100000,1400000
M4520,,247740
M4521,1600000,39659
M4522,10000000,
M4523,1100000,56129
M4524,1100000,4105123
M4525,1100000,
M4526,1100000,
M4527,950000,
M4528,1400000,
M4529,,
M4530,1000000,
M4531,960000,117235247
M4532,1100000,
M4533,1000000,21378000
M4534,1000000,
M4535,1000000,31537320
M4536,1300000,
M4537,1000000,17986000
M4538,1100000,16067035
M4539,1000000,18112929
M4540,1000000,14564027
M4541,5000000,20773070
M4542,1000000,10042266
M4543,1000000000,10037390
M4544,3500000,9701559
M4545,1000000,9013113
M4546,1000000,53245055
M4547,900000,9000000
M4548,1000000,
M4549,,23808111
M4550,1000000,
M4551,,5355376
M4552,6000000,7186670
M4553,1100000,
M4554,1000000,5997134
M4555,,4417124
M4556,,5355847
M4557,1000000,3386698
M4558,7500000,143492840
M4559,,5283379
M4560,,2981638
M4561,,3122616
M4562,1000000,2508841
M4563,1000000,4946250
M4564,1000000,1950218
M4565,1000000,1277257
M4566,3500000,45857453
M4567,1000000,1677838
M4568,1000000,1744858
M4569,1000000,
M4570,58000000,80021740
M4571,1000000,982214
M4572,1000000,798341
M4573,1000000,610991
M4574,11000000,
M4575,1000000,582024
M4576,2500000,548712
M4577,1000000,464655
M4578,1000000,464126
M4579,1000000,428535
M4580,,750100
M4581,,621240
M4582,1000000,104077
M4583,,334658
M4584,1000000,279282
M4585,65000000,43982842
M4586,1000000,484221
M4587,1000000,274661
M4588,1000000,144431
M4589,,227241
M4590,,112521
M4591,1000000,287761
M4592,1000000,100240
M4593,1000000,96734
M4594,1500000,49000
M4595,900000,100659
M4596,500000,48430
M4597,1000000,21210
M4598,1000000,
M4599,,22434
M4600,1000000,12996
M4601,1000000,
M4602,1000000,10018
M4603,1000000,62480
M4604,1000000,6387
M4605,,5494
M4606,1000000,
M4607,1000000,721
M4608,1500000,703
M4609,1000000,
M4610,1000000,
M4611,1000000,
M4612,1000000,
M4613,1000000,
M4614,1000000,
M4615,,
M4616,1000000,
M4617,,
M4618,1000000,
M4619,500000,
M4620,1000000,
M4621,,
M4622,1000000,
M4623,1000000,
M4624,1000000,
M4625,,
M4626,1000000,
M4627,1000000,
M4628,1000000,
M4629,1000000,
M4630,1000000,
M4631,1000000,
M4632,20000000,2319187
M4633,,
M4634,950000,
M4635,,
M4636,950000,
M4637,989000,
M4638,913000,
M4639,910000,9600000
M4640,930000,20186
M4641,590000,1185783
M4642,3000000,
M4643,950000,1007962
M4644,900000,381186
M4645,,439958
M4646,900000,16097842
M4647,900000,6643
M4648,,102797150
M4649,850000,442638
M4650,15000000,42919096
M4651,850000,819939
M4652,900000,
M4653,1000000,
M4654,850000,1243961
M4655,,3094687
M4656,825000,15278
M4657,500000,
M4658,990000,
M4659,100000,
M4660,500000,7098492
M4661,,
M4662,800000,4771000
M4663,800000,1001437
M4664,800000,2073984
M4665,,9950
M4666,850000,
M4667,800000,
M4668,800000,144583
M4669,800000,
M4670,,58163
M4671,600000,35688
M4672,800000,41709
M4673,780000,1310270
M4674,,
M4675,777000,115000000
M4676,750000,
M4677,750000,5518918
M4678,750000,4007792
M4679,,7705974
M4680,500000,26297
M4681,750000,77501
M4682,16000000,42638165
M4683,750000,
M4684,750000,47329
M4685,900000,18378
M4686,750000,
M4687,750000,
M4688,750000,
M4689,700000,7830611
M4690,,3278611
M4691,,
M4692,700000,1141829
M4693,1000000,
M4694,,
M4695,207000000,218051260
M4696,30000000,32048809
M4697,700000,2694973
M4698,700000,10508
M4699,650000,2301777
M4700,750000,
M4701,,169719
M4702,400000,
M4703,650000,
M4704,650000,
M4705,625000,
M4706,700000,
M4707,609000,3000000
M4708,60000,140530114
M4709,600000,13300000
M4710,650000,
M4711,600000,171988
M4712,600000,23616
M4713,600000,13493
M4714,,79043
M4715,400000,
M4716,750000,
M4717,600000,
M4718,,
M4719,600000,
M4720,560000,515005
M4721,560000,2245
M4722,550000,
M4723,500000,
M4724,500000,33451479
M4725,550000,
M4726,500000,39552600
M4727,500000,30500882
M4728,,
M4729,500000,17000000
M4730,,8044906
M4731,500000,5739376
M4732,1000000,3773863
M4733,,3117666
M4734,500000,2047570
M4735,500000,1250798
M4736,46000,1127331
M4737,500000,906666
M4738,500000,1114943
M4739,500000,1111615
M4740,500000,985341
M4741,500000,603943
M4742,500000,334041
M4743,500000,295468
M4744,500000,243347
M4745,500000,154077
M4746,,342936
M4747,500000,151389
M4748,2000000,269061
M4749,500000,133778
M4750,500000,
M4751,500000,52850
M4752,500000,98017
M4753,135000000,177343675
M4754,500000,31937
M4755,500000,13134
M4756,500000,237301
M4757,,
M4758,500000,12055
M4759,500000,1332
M4760,3000000,
M4761,500000,
M4762,100000,
M4763,,316842
M4764,500000,
M4765,500000,
M4766,,
M4767,500000,
M4768,,
M4769,,
M4770,12000000,37188667
M4771,500000,
M4772,500000,
M4773,150000,
M4774,500000,
M4775,,
M4776,500000,
M4777,500000,21199
M4778,500000,
M4779,215000000,234903076
M4780,475000,
M4781,450000,2712293
M4782,2000000,768045
M4783,500000,
M4784,450000,379122
M4785,500000,23000
M4786,450000,
M4787,439000,2300000
M4788,450000,
M4789,225000,2938208
M4790,25000000,9910
M4791,,
M4792,400000,44540956
M4793,1066167,258113
M4794,15000,107917283
M4795,,1293295
M4796,229575,1229197
M4797,400000,1689999
M4798,100000,11798
M4799,,
M4800,218,592014
M4801,400000,425899
M4802,500000,
M4803,400000,126387
M4804,,
M4805,35000000,80276912
M4806,500000,
M4807,650000,
M4808,,25918
M4809,900000,
M4810,400000,
M4811,385907,
M4812,375000,617172
M4813,379000,2808000
M4814,375000,
M4815,6000000,12843
M4816,450000,34151
M4817,1750211,1523883
M4818,350000,4000000
M4819,,84689
M4820,,
M4821,350000,
M4822,300000,47000000
M4823,350000,
M4824,,246574
M4825,325000,
M4826,,110197
M4827,,7707563
M4828,312000,1281176
M4829,8000000,16115878
M4830,300000,1652472
M4831,300000,2360184
M4832,,
M4833,300000,255352
M4834,200000,856942
M4835,300000,
M4836,300000,
M4837,,32631
M4838,300000,16892
M4839,160000,12438
M4840,300000,40542
M4841,200000,5199
M4842,350000,
M4843,45000000,24343673
M4844,,1711
M4845,300000,
M4846,300000,2468
M4847,,
M4848,300000,
M4849,500000,
M4850,250000,
M4851,300000,
M4852,270000,318622
M4853,250000,12006514
M4854,250000,4186931
M4855,290000,
M4856,250000,3799339
M4857,250000,1977544
M4858,250000,1050600
M4859,250000,902835
M4860,300000,
M4861,365000,489220
M4862,250000,212285
M4863,250000,203134
M4864,150000,191309
M4865,250000,3388210
M4866,300000,
M4867,250000,177840
M4868,,47111
M4869,250000,49494
M4870,,
M4871,,
M4872,,45661
M4873,,
M4874,250000,18195
M4875,,
M4876,250000,
M4877,,
M4878,250000,
M4879,,
M4880,,
M4881,250000,
M4882,250000,
M4883,,
M4884,250000,
M4885,250000,
M4886,245000,
M4887,240000,
M4888,250000,
M4889,,104792
M4890,250000,
M4891,225000,111300
M4892,225000,1027119
M4893,100000,
M4894,210000,5000000
M4895,5000000,
M4896,200000,
M4897,200000,4505922
M4898,200000,3500000
M4899,200000,
M4900,200000,381225
M4901,200000,2428241
M4902,200000,78030
M4903,,59774
M4904,200000,174682
M4905,200000,215185
M4906,30000000,32154410
M4907,200000,
M4908,250000,
M4909,13000000,
M4910,,140016
M4911,,
M4912,150000,
M4913,,
M4914,,15542
M4915,200000,
M4916,200000,1111
M4917,200000,
M4918,2500000,
M4919,200000,
M4920,,
M4921,200000,
M4922,180000,925402
M4923,120000,469947
M4924,175000,7137502
M4925,180000,
M4926,168000,
M4927,100000,1316074
M4928,,
M4929,500000,15180000
M4930,200000,
M4931,150000,2882062
M4932,180000,9437933
M4933,1200000,110720
M4934,160000,155984
M4935,,
M4936,,
M4937,83532,30859000
M4938,150000,
M4939,150000,4914
M4940,150000,
M4941,150000,5858
M4942,160000,6706368
M4943,18000000,
M4944,125000,
M4945,,405614
M4946,125000,
M4947,120000,
M4948,125000,1573712
M4949,125000,
M4950,120000,
M4951,120000,
M4952,114000,
M4953,120000,
M4954,10000000,
M4955,103000,
M4956,100000,10174663
M4957,100000,22757819
M4958,20000,
M4959,100000,3000000
M4960,100000,5228617
M4961,,2643689
M4962,100000,
M4963,40000,110536
M4964,20000,
M4965,200000,59379
M4966,100000,
M4967,1800000,
M4968,,
M4969,100000,
M4970,,
M4971,100000,
M4972,15000000,32721635
M4973,70000,
M4974,60000,3216970
M4975,,33598
M4976,60000,536767
M4977,75000,
M4978,65000,11529368
M4979,60000,40557
M4980,70000,30084
M4981,62000,
M4982,100000,
M4983,,
M4984,70000,
M4985,25000,10246600
M4986,,
M4987,,
M4988,65000,389804
M4989,60000,
M4990,,
M4991,50000,
M4992,50000,
M4993,50000,
M4994,4000000,
M4995,50000,
M4996,42000,
M4997,45000,
M4998,42000,241816
M4999,40000,277233
M5000,75000,
M5001,40000,
M5002,,321952
M5003,50000,
M5004,,24705
M5005,30000,243768
M5006,,
M5007,60000,
M5008,,9609
M5009,230000,3151130
M5010,27000,8231
M5011,,
M5012,25000,2856622
M5013,35000000,10499968
M5014,24000,
M5015,,
M5016,23000,1227508
M5017,25000,
M5018,22000,
M5019,20000,
M5020,,
M5021,17350,
M5022,15000,192467
M5023,15000,
M5024,15000,76382
M5025,20000,
M5026,10000,180483
M5027,4500,136007
M5028,10000,673780
M5029,10000,
M5030,1000000,94596
M5031,,
M5032,200000,
M5033,,
M5034,7000,424760
M5035,7000,70071
M5036,7000,2040920
M5037,3250,
M5038,9000,4584
M5039,,
M5040,,
M5041,1400,
M5042,,10443
M5043,1100,85222
